connection_time,destination_same_source_port_rate,destination_different_server_rate,connection_status,connection_count,destination_server_different_host_rate,protocol,server_different_host_rate,destination_server_syn_error_rate,destination_host_server_count,fragment_errors,service_type,destination_syn_error_rate,destination_bytes,authentication_status,destination_host_count,destination_reset_error_rate,different_server_rate,class
0,0.02,0.0,SF,3,0.04,tcp,0.0,0.0,255,0,http,0.0,525,1,57,0.0,0.0,normal
0,0.06,0.0,SF,5,0.0,tcp,0.0,0.0,16,0,http,0.0,2344,1,16,0.0,0.0,normal
0,0.68,0.01,SF,2,0.0,udp,0.0,0.0,121,0,domain_u,0.0,0,0,178,0.0,0.0,normal
0,0.0,0.0,SF,7,0.0,tcp,0.0,0.0,255,0,http,0.0,398,1,255,0.0,0.0,normal
0,0.01,0.0,SF,11,0.01,tcp,0.0,0.0,255,0,http,0.0,863,1,236,0.0,0.0,normal
0,0.01,0.0,SF,3,0.01,tcp,0.0,0.0,255,0,http,0.0,6055,1,91,0.0,0.0,normal
0,0.04,0.0,SF,8,0.09,tcp,0.13,0.0,255,0,http,0.0,1770,1,27,0.0,0.0,normal
0,0.27,0.04,SF,1,0.0,tcp,0.0,0.0,70,0,ftp_data,0.17,0,1,255,0.02,0.0,normal
0,0.02,0.0,SF,31,0.01,tcp,0.0,0.01,255,0,http,0.0,534,1,48,0.0,0.0,normal
0,0.0,0.0,SF,6,0.0,tcp,0.29,0.0,255,0,http,0.0,784,1,255,0.0,0.0,normal
2,0.0,0.02,SF,1,0.02,tcp,1.0,0.0,127,0,smtp,0.0,336,1,213,0.0,0.0,normal
0,0.05,0.1,SF,3,0.0,tcp,0.0,0.0,17,0,http,0.0,1380,1,20,0.0,0.0,normal
0,0.0,0.01,SF,5,0.0,udp,0.0,0.0,237,0,private,0.0,146,0,255,0.0,0.4,normal
0,1.0,0.0,SF,1,0.0,icmp,0.0,0.0,96,0,ecr_i,0.0,0,0,96,0.0,0.0,normal
0,0.01,0.0,SF,18,0.03,tcp,0.09,0.0,255,0,http,0.0,5087,1,68,0.0,0.0,normal
0,0.04,0.0,SF,12,0.0,tcp,0.0,0.0,26,0,http,0.0,1110,1,26,0.0,0.0,normal
0,0.44,0.02,SF,17,0.0,tcp,0.0,0.0,111,0,ftp_data,0.0,0,1,255,0.0,0.0,normal
0,0.0,0.0,SF,5,0.01,tcp,0.0,0.0,255,0,http,0.0,2445,1,216,0.0,0.0,normal
0,0.0,0.02,SF,1,0.0,tcp,0.0,0.0,246,0,http,0.0,270,1,255,0.0,0.0,normal
0,0.01,0.0,SF,5,0.0,tcp,0.0,0.0,255,0,http,0.0,2445,1,255,0.0,0.0,normal
0,0.04,0.0,SF,6,0.02,tcp,0.0,0.0,255,0,http,0.0,1092,1,28,0.0,0.0,normal
0,0.0,0.0,SF,35,0.0,tcp,0.0,0.0,255,0,http,0.0,830,1,255,0.0,0.0,normal
0,0.0,0.0,SF,5,0.01,tcp,0.23,0.0,255,0,http,0.0,2431,1,246,0.0,0.0,normal
0,0.03,0.0,SF,13,0.04,tcp,0.0,0.0,255,0,http,0.0,14949,1,39,0.0,0.0,normal
0,0.08,0.0,S3,5,0.05,tcp,0.0,0.0,255,0,http,0.08,10449,1,13,0.0,0.0,normal
0,0.32,0.14,SF,1,0.02,tcp,0.0,0.0,109,0,ftp_data,0.0,0,1,22,0.0,0.0,normal
2,0.01,0.03,SF,1,0.0,tcp,1.0,0.0,88,0,smtp,0.0,326,1,129,0.01,0.0,normal
92,0.0,0.0,SF,34,0.0,tcp,0.05,0.0,255,0,http,0.0,178,1,255,0.0,0.0,normal
0,0.01,0.0,SF,3,0.04,tcp,0.0,0.0,255,0,http,0.0,10144,1,75,0.0,0.0,normal
0,0.33,0.0,SF,3,0.05,tcp,0.06,0.0,255,0,http,0.0,4433,1,3,0.0,0.0,normal
0,0.08,0.0,REJ,1,0.02,tcp,1.0,0.0,100,0,http,0.0,0,0,12,1.0,0.0,normal
0,1.0,0.0,SF,363,0.0,udp,0.0,0.0,255,0,other,0.0,4,0,255,0.0,0.0,normal
0,0.0,0.0,SF,229,0.0,udp,0.0,0.0,255,0,domain_u,0.0,44,0,255,0.0,0.0,normal
0,0.05,0.0,SF,19,0.03,tcp,0.0,0.01,255,0,http,0.05,575,1,19,0.0,0.0,normal
0,0.01,0.0,SF,4,0.01,tcp,0.0,0.0,255,0,http,0.0,1853,1,75,0.0,0.0,normal
0,0.0,0.03,SF,2,0.0,tcp,0.22,0.03,74,0,ftp_data,0.01,11269,0,201,0.0,1.0,normal
0,0.0,0.01,SF,243,0.0,udp,0.0,0.0,254,0,domain_u,0.0,82,0,255,0.0,0.0,normal
0,0.0,0.01,SF,137,0.0,udp,0.0,0.0,254,0,domain_u,0.0,77,0,255,0.0,0.0,normal
0,0.01,0.0,SF,14,0.01,tcp,0.0,0.0,255,0,http,0.0,8487,1,76,0.0,0.0,normal
0,0.03,0.0,SF,3,0.02,tcp,0.21,0.0,255,0,http,0.0,346,1,29,0.0,0.0,normal
0,0.0,0.0,SF,4,0.0,tcp,0.0,0.0,255,0,http,0.0,12591,1,255,0.0,0.0,normal
0,0.1,0.09,SF,117,0.0,tcp,0.67,0.0,20,0,ftp_data,0.76,0,1,255,0.01,0.07,normal
0,0.04,0.01,SF,1,0.0,udp,1.0,0.0,243,0,domain_u,0.0,0,0,255,0.0,0.0,normal
0,0.2,0.0,SF,5,0.01,tcp,0.0,0.0,255,0,http,0.0,171,1,5,0.0,0.0,normal
0,0.03,0.0,SF,2,0.03,tcp,0.0,0.02,255,0,http,0.0,291,1,30,0.0,0.0,normal
0,0.01,0.0,SF,22,0.02,tcp,0.0,0.0,255,0,http,0.0,15965,1,96,0.0,0.0,normal
0,0.01,0.02,SF,76,0.0,udp,0.01,0.0,126,0,domain_u,0.0,135,0,185,0.0,0.0,normal
0,0.01,0.0,SF,17,0.03,tcp,0.0,0.0,255,0,http,0.0,471,1,78,0.0,0.0,normal
0,0.01,0.0,SF,7,0.01,tcp,0.19,0.0,255,0,http,0.0,666,1,84,0.0,0.0,normal
0,0.1,0.0,REJ,1,0.29,tcp,0.0,0.0,250,0,http,0.0,0,0,10,1.0,0.0,normal
1,0.01,0.02,SF,1,0.0,tcp,1.0,0.0,136,0,smtp,0.0,328,1,178,0.0,0.0,normal
0,0.0,0.0,SF,9,0.0,tcp,0.2,0.0,255,0,http,0.0,32365,1,255,0.0,0.0,normal
0,0.14,0.0,SF,3,0.04,tcp,0.0,0.0,255,0,http,0.0,3846,1,7,0.0,0.0,normal
0,0.01,0.0,SF,11,0.03,tcp,0.0,0.0,255,0,http,0.0,1591,1,136,0.0,0.0,normal
0,0.02,0.0,SF,8,0.05,tcp,0.22,0.0,255,0,http,0.0,293,1,45,0.0,0.0,normal
0,0.01,0.0,SF,4,0.03,tcp,0.11,0.0,255,0,http,0.0,1374,1,169,0.0,0.0,normal
0,0.4,0.03,SF,19,0.0,tcp,0.0,0.0,103,0,ftp_data,0.0,0,1,255,0.0,0.0,normal
0,0.8,0.4,SF,2,0.06,tcp,0.0,0.02,54,0,ftp_data,0.0,0,0,5,0.0,0.0,normal
0,0.0,0.01,SF,123,0.0,udp,0.0,0.0,254,0,domain_u,0.0,140,0,255,0.0,0.0,normal
0,0.01,0.01,SF,226,0.0,udp,0.0,0.0,250,0,domain_u,0.0,81,0,255,0.0,0.0,normal
0,0.04,0.0,SF,10,0.04,tcp,0.27,0.0,255,0,http,0.0,2361,1,24,0.0,0.0,normal
0,0.04,0.0,SF,1,0.04,tcp,0.5,0.0,255,0,http,0.0,9542,1,24,0.0,0.0,normal
0,1.0,0.0,SF,1,0.04,tcp,0.0,0.01,255,0,http,0.0,19932,1,1,0.0,0.0,normal
0,0.33,0.0,SF,3,0.06,tcp,0.0,0.0,35,0,http,0.0,413,1,3,0.0,0.0,normal
0,0.01,0.0,SF,20,0.02,tcp,0.0,0.01,255,0,http,0.0,994,1,111,0.04,0.0,normal
38,0.01,0.02,SF,1,0.0,tcp,0.0,0.0,27,0,ftp,0.01,4152,1,166,0.0,0.0,normal
0,0.0,0.01,SF,241,0.0,udp,0.01,0.0,254,0,domain_u,0.0,75,0,255,0.0,0.0,normal
0,1.0,0.0,SF,286,0.0,udp,0.0,0.0,255,0,other,0.0,4,0,255,0.0,0.0,normal
0,0.01,0.0,SF,8,0.03,tcp,0.2,0.0,255,0,http,0.0,16070,1,110,0.0,0.0,normal
16,0.0,0.03,SF,1,0.01,tcp,1.0,0.0,145,0,smtp,0.0,336,1,226,0.0,0.0,normal
0,0.67,0.0,S0,2,0.04,tcp,0.0,0.0,255,0,http,0.33,0,0,3,0.0,0.0,normal
0,0.01,0.0,SF,5,0.04,tcp,0.0,0.0,255,0,http,0.0,3008,1,90,0.0,0.0,normal
0,0.0,0.0,SF,8,0.01,tcp,0.0,0.0,255,0,http,0.0,3394,1,234,0.0,0.0,normal
0,0.01,0.02,SF,2,0.0,udp,0.0,0.0,89,0,domain_u,0.0,75,0,94,0.0,1.0,normal
0,0.0,0.0,SF,129,0.0,udp,0.01,0.0,255,0,domain_u,0.0,136,0,255,0.0,0.0,normal
0,0.0,0.0,SF,13,0.0,tcp,0.0,0.0,255,0,http,0.0,811,1,255,0.0,0.0,normal
0,0.0,0.0,SF,5,0.0,tcp,0.0,0.0,255,0,http,0.0,552,1,255,0.0,0.0,normal
0,0.0,0.0,SF,4,0.0,tcp,0.0,0.0,255,0,http,0.0,426,1,255,0.0,0.0,normal
0,0.02,0.0,SF,23,0.02,tcp,0.06,0.0,255,0,http,0.0,2039,1,49,0.0,0.0,normal
0,0.0,0.0,SF,19,0.0,tcp,0.1,0.0,255,0,http,0.0,511,1,255,0.0,0.0,normal
13,0.0,0.03,SF,1,0.0,tcp,1.0,0.0,112,0,smtp,0.0,328,1,255,0.0,0.0,normal
0,0.0,0.0,SF,16,0.0,tcp,0.0,0.0,255,0,http,0.0,680,1,255,0.0,0.0,normal
1,0.01,0.16,SF,1,0.02,tcp,0.0,0.0,112,0,smtp,0.02,333,1,129,0.0,0.0,normal
0,0.08,0.02,SF,2,0.0,tcp,0.0,0.49,47,0,ftp_data,0.35,0,1,255,0.0,0.0,normal
2,0.0,0.0,SF,1,0.0,tcp,0.0,0.0,255,0,http,0.0,14445,1,255,0.0,0.0,normal
0,0.02,0.0,SF,7,0.03,tcp,0.08,0.0,255,0,http,0.0,1021,1,59,0.0,0.0,normal
0,0.08,0.0,SF,12,0.04,tcp,0.0,0.0,255,0,http,0.0,2071,1,12,0.0,0.0,normal
0,0.01,0.0,REJ,7,0.04,tcp,0.0,0.01,171,0,http,0.01,0,0,160,0.26,0.0,normal
0,0.0,0.01,SF,2,0.0,tcp,0.0,0.0,232,0,http,0.0,1911,1,255,0.0,0.0,normal
0,0.05,0.0,SF,5,0.09,tcp,0.0,0.0,23,0,http,0.0,1037,1,19,0.0,0.0,normal
0,0.0,0.0,SF,10,0.0,tcp,0.0,0.0,255,0,http,0.0,255,1,255,0.0,0.0,normal
0,0.01,0.03,SF,1,0.01,tcp,1.0,0.0,155,0,smtp,0.0,335,1,161,0.0,0.0,normal
0,0.04,0.0,S0,2,0.07,tcp,0.25,0.01,255,0,http,0.06,0,0,50,0.0,0.0,normal
0,0.0,0.0,SF,199,0.0,udp,0.0,0.0,255,0,domain_u,0.0,102,0,255,0.0,0.0,normal
0,0.1,0.0,SF,3,0.05,tcp,0.5,0.0,255,0,http,0.0,279,1,10,0.0,0.0,normal
0,0.0,0.0,SF,8,0.0,tcp,0.2,0.0,255,0,http,0.0,1270,1,255,0.0,0.0,normal
0,0.06,0.0,REJ,1,0.09,tcp,0.0,0.09,22,0,http,0.0,0,0,17,1.0,0.0,normal
1,0.01,0.03,SF,1,0.01,tcp,0.0,0.0,197,0,smtp,0.0,339,1,88,0.0,0.0,normal
0,0.0,0.0,SF,28,0.0,tcp,0.0,0.0,255,0,http,0.0,365,1,255,0.0,0.0,normal
710,0.0,0.07,SF,1,0.0,tcp,0.0,0.7,23,0,telnet,0.82,20377,1,255,0.01,0.0,normal
0,0.2,0.0,SF,5,0.03,tcp,0.0,0.0,255,0,http,0.0,1418,1,5,0.0,0.0,normal
0,0.35,0.01,SF,275,0.0,udp,0.0,0.0,131,0,domain_u,0.0,44,0,164,0.0,0.01,normal
1,0.06,0.86,SF,1,0.03,tcp,0.0,0.0,78,0,ftp_data,0.0,0,1,83,0.82,0.0,normal
0,0.01,0.0,SF,34,0.02,tcp,0.09,0.0,255,0,http,0.0,602,1,149,0.0,0.0,normal
18,0.0,0.03,SF,1,0.0,tcp,0.0,0.0,1,0,telnet,0.0,6133,1,216,0.0,0.0,normal
0,0.02,0.0,SF,2,0.0,tcp,0.75,0.0,53,0,http,0.0,2698,1,53,0.0,0.0,normal
0,0.0,0.0,SF,22,0.0,tcp,0.0,0.0,255,0,http,0.0,2996,1,255,0.0,0.0,normal
0,0.0,0.01,SF,3,0.0,tcp,0.5,0.0,243,0,http,0.0,1380,1,255,0.0,0.0,normal
0,0.95,0.53,SF,4,0.0,udp,0.0,0.0,1,0,other,0.0,0,0,255,0.0,0.75,normal
0,0.01,0.01,SF,9,0.0,udp,0.0,0.0,244,0,private,0.0,147,0,255,0.0,0.22,normal
0,0.0,0.0,SF,9,0.0,tcp,0.0,0.0,255,0,http,0.0,30113,1,255,0.0,0.0,normal
0,0.0,0.0,SF,12,0.01,tcp,0.0,0.01,255,0,http,0.01,134175,1,245,0.0,0.0,normal
0,0.12,0.0,REJ,1,0.14,tcp,0.0,0.0,251,0,http,0.0,0,0,8,1.0,0.0,normal
0,0.0,0.0,SF,3,0.0,tcp,0.0,0.0,255,0,http,0.0,738,1,255,0.0,0.0,normal
0,0.0,0.0,SF,5,0.0,tcp,0.0,0.0,255,0,http,0.0,361,1,255,0.0,0.0,normal
0,0.59,0.02,SF,5,0.02,tcp,0.33,0.0,118,0,ftp_data,0.0,0,1,180,0.0,0.0,normal
0,0.03,0.0,SF,33,0.03,tcp,0.06,0.0,255,0,http,0.0,246,1,33,0.0,0.0,normal
0,0.0,0.0,SF,6,0.0,tcp,0.08,0.0,255,0,http,0.0,324,1,255,0.0,0.0,normal
0,0.04,0.0,SF,28,0.07,tcp,0.0,0.0,255,0,http,0.0,659,1,28,0.0,0.0,normal
0,0.01,0.03,SF,1,0.01,tcp,0.0,0.0,197,0,smtp,0.0,278,1,147,0.0,0.0,normal
0,1.0,0.0,SF,1,0.02,tcp,1.0,0.0,104,0,smtp,0.0,334,1,1,0.0,0.0,normal
0,0.01,0.0,SF,9,0.18,tcp,0.0,0.0,245,0,http,0.0,9927,1,77,0.16,0.0,normal
0,0.0,0.0,SF,23,0.0,tcp,0.0,0.0,255,0,http,0.0,1345,1,255,0.0,0.0,normal
5,0.02,0.06,SF,1,0.01,tcp,0.0,0.0,164,0,smtp,0.0,1383,1,62,0.0,0.0,normal
0,0.01,0.02,SF,1,0.01,tcp,0.0,0.0,196,0,smtp,0.0,325,1,180,0.0,0.0,normal
0,0.2,0.09,SF,1,0.0,tcp,0.0,0.0,9,0,ftp_data,0.0,0,0,46,0.0,0.0,normal
0,0.0,0.01,SF,2,0.0,tcp,0.0,0.0,250,0,http,0.0,2467,1,255,0.0,0.0,normal
0,0.0,0.0,SF,174,0.0,udp,0.0,0.0,255,0,domain_u,0.0,92,0,255,0.0,0.0,normal
0,0.7,0.17,SF,12,0.0,tcp,0.0,0.0,1,0,other,0.02,0,1,60,0.0,0.5,normal
0,0.5,0.0,SF,1,0.03,tcp,0.33,0.0,255,0,http,0.0,138,1,2,0.0,0.0,normal
0,0.0,0.01,SF,16,0.0,udp,0.0,0.0,253,0,domain_u,0.0,45,0,255,0.0,0.0,normal
0,0.05,0.0,SF,22,0.01,tcp,0.04,0.0,255,0,http,0.0,1891,1,22,0.0,0.0,normal
0,0.3,0.15,SF,2,0.03,tcp,0.67,0.0,67,0,ftp_data,0.0,0,1,20,0.0,0.0,normal
0,0.01,0.0,SF,15,0.03,tcp,0.0,0.0,255,0,http,0.0,1026,1,82,0.0,0.0,normal
0,0.01,0.0,SF,7,0.03,tcp,0.0,0.0,255,0,http,0.0,344,1,75,0.0,0.0,normal
5,0.05,0.2,RSTO,2,0.0,tcp,0.0,0.0,4,0,ftp,0.0,828,1,20,0.05,1.0,normal
0,0.01,0.01,SF,10,0.0,udp,0.18,0.0,253,0,domain_u,0.0,42,0,255,0.0,0.0,normal
0,0.01,0.0,SF,3,0.01,tcp,0.0,0.01,255,0,http,0.02,491,1,179,0.01,0.0,normal
0,0.01,0.0,SF,2,0.02,tcp,0.0,0.0,255,0,http,0.0,1893,1,98,0.0,0.0,normal
0,0.0,0.01,SF,80,0.0,udp,0.01,0.0,218,0,domain_u,0.0,110,0,255,0.0,0.0,normal
0,0.55,0.1,SF,11,0.05,tcp,0.17,0.0,56,0,ftp_data,0.0,0,1,31,0.0,0.0,normal
0,0.03,0.0,SF,4,0.01,tcp,0.25,0.01,255,0,http,0.0,636,1,40,0.0,0.0,normal
0,0.03,0.0,SF,10,0.15,tcp,0.18,0.0,255,0,http,0.03,263,1,35,0.66,0.0,normal
0,1.0,0.0,SF,12,0.0,udp,0.0,0.0,12,0,other,0.0,4,0,12,0.0,0.0,normal
0,0.12,0.02,SF,1,0.0,tcp,0.0,0.0,26,0,ftp_data,0.0,0,0,208,0.0,0.0,normal
0,0.01,0.0,SF,34,0.05,tcp,0.0,0.0,255,0,http,0.0,895,1,128,0.0,0.0,normal
0,0.03,0.0,SF,1,0.05,tcp,0.0,0.0,255,0,http,0.0,819,1,34,0.0,0.0,normal
0,0.84,0.05,SF,2,0.02,tcp,0.0,0.0,119,0,ftp_data,0.0,0,0,63,0.0,0.0,normal
0,0.0,0.01,SF,5,0.0,tcp,0.33,0.0,248,0,http,0.0,2507,1,255,0.0,0.0,normal
0,0.0,0.0,SF,17,0.0,tcp,0.06,0.01,255,0,http,0.01,2792,1,255,0.0,0.0,normal
5632,0.01,0.05,SF,1,0.0,tcp,0.0,0.04,26,0,telnet,0.01,439262,1,121,0.02,0.0,normal
13500,0.04,0.14,RSTO,1,0.0,tcp,0.0,0.09,11,0,telnet,0.04,10835,1,28,0.04,0.0,normal
7,0.04,0.12,SF,1,0.0,tcp,0.0,0.0,7,0,ftp,0.0,170,0,24,0.0,0.0,normal
0,0.19,0.58,SF,2,0.05,tcp,0.0,0.0,39,0,ftp_data,0.0,0,1,122,0.53,0.0,normal
0,0.0,0.01,SF,245,0.0,udp,0.01,0.0,202,0,domain_u,0.0,118,0,255,0.0,0.0,normal
0,0.0,0.04,SF,1,0.0,tcp,0.0,0.0,103,0,smtp,0.0,331,1,220,0.0,0.0,normal
0,0.0,0.0,SF,3,0.0,tcp,0.43,0.0,255,0,http,0.0,753,1,255,0.0,0.0,normal
0,0.0,0.0,SF,33,0.02,tcp,0.0,0.0,255,0,http,0.0,846,1,241,0.15,0.0,normal
0,0.01,0.0,SF,21,0.02,tcp,0.0,0.0,255,0,http,0.0,1047,1,170,0.0,0.0,normal
0,0.02,0.0,SF,5,0.03,tcp,0.36,0.0,255,0,http,0.0,647,1,51,0.0,0.0,normal
0,0.33,0.02,SF,18,0.0,tcp,0.0,0.0,56,0,ftp_data,0.0,0,0,168,0.0,0.0,normal
0,0.01,0.0,SF,3,0.04,tcp,0.0,0.0,255,0,http,0.01,1469,1,86,0.0,0.0,normal
0,0.03,0.13,SF,1,0.01,tcp,0.0,0.01,167,0,smtp,0.0,336,1,31,0.0,0.0,normal
0,0.35,0.02,SF,1,0.0,tcp,0.0,0.0,55,0,ftp_data,0.0,0,1,155,0.0,0.0,normal
0,0.0,0.07,SF,181,0.0,tcp,1.0,0.0,13,0,smtp,0.93,388,1,255,0.0,0.07,normal
0,0.01,0.0,SF,7,0.03,tcp,0.12,0.0,255,0,http,0.0,5422,1,93,0.0,0.0,normal
3030,0.11,0.01,SF,2,0.0,udp,0.0,0.0,171,0,domain_u,0.0,17,0,255,0.0,0.0,normal
0,0.0,0.01,SF,163,0.0,udp,0.0,0.0,249,0,domain_u,0.0,44,0,255,0.0,0.0,normal
0,0.0,0.0,SF,68,0.0,udp,0.01,0.0,255,0,domain_u,0.0,129,0,255,0.0,0.0,normal
0,0.14,0.0,SF,1,0.07,tcp,1.0,0.0,255,0,http,0.0,4017,1,7,0.0,0.0,normal
0,0.0,0.0,SF,19,0.0,tcp,0.12,0.0,255,0,http,0.0,294,1,255,0.0,0.0,normal
0,0.0,0.01,SF,1,0.0,tcp,0.0,0.0,239,0,http,0.0,776,1,255,0.0,0.0,normal
1,0.01,0.04,SF,1,0.01,tcp,0.0,0.01,175,0,smtp,0.01,335,1,121,0.0,0.0,normal
0,0.02,0.0,SF,11,0.06,tcp,0.0,0.0,255,0,http,0.0,1493,1,56,0.0,0.0,normal
0,0.0,0.0,SF,191,0.0,udp,0.0,0.0,255,0,domain_u,0.0,120,0,255,0.0,0.0,normal
0,0.0,0.0,SF,40,0.0,tcp,0.0,0.0,255,0,http,0.0,313,1,255,0.0,0.0,normal
0,0.0,0.0,SF,9,0.0,tcp,0.0,0.0,255,0,http,0.0,8422,1,255,0.0,0.0,normal
0,0.14,0.02,SF,13,0.0,tcp,0.0,0.33,60,0,ftp_data,0.29,0,1,255,0.0,0.0,normal
0,0.01,0.0,SF,11,0.0,tcp,0.18,0.0,255,0,http,0.0,484,1,255,0.0,0.0,normal
0,0.19,0.04,S1,2,0.05,tcp,0.0,0.03,37,0,ftp_data,0.03,0,1,133,0.0,0.0,normal
0,0.02,0.0,SF,1,0.15,tcp,0.0,0.0,255,0,http,0.0,7353,1,52,0.0,0.0,normal
0,0.0,0.24,SF,1,0.0,tcp,0.0,0.01,73,0,smtp,0.0,329,1,255,0.0,0.0,normal
0,0.0,0.01,SF,77,0.0,udp,0.01,0.0,254,0,domain_u,0.0,70,0,255,0.0,0.0,normal
0,0.04,0.07,SF,2,0.0,tcp,0.0,0.0,2,0,ftp_data,0.0,0,1,56,0.0,0.0,normal
0,0.05,0.0,SF,3,0.01,tcp,0.6,0.0,255,0,http,0.05,409,1,19,0.0,0.0,normal
0,0.0,0.01,SF,114,0.0,udp,0.02,0.0,254,0,domain_u,0.0,112,0,255,0.0,0.02,normal
0,0.0,0.02,SF,1,0.0,tcp,0.0,0.49,123,0,smtp,0.46,389,1,255,0.0,0.0,normal
19759,0.95,0.64,SF,1,0.0,udp,0.0,0.0,3,0,other,0.0,105,0,255,0.0,0.0,normal
0,0.06,0.0,SF,17,0.03,tcp,0.0,0.0,255,0,http,0.0,369,1,17,0.0,0.0,normal
0,0.0,0.02,SF,1,0.0,tcp,0.0,0.57,121,0,smtp,0.51,384,1,255,0.0,0.0,normal
0,0.18,0.04,SF,3,0.0,tcp,0.0,0.0,30,0,ftp_data,0.0,0,1,168,0.0,0.0,normal
4764,0.88,0.55,SF,4,0.0,udp,0.0,0.0,2,0,other,0.0,105,0,255,0.0,0.5,normal
0,0.83,0.02,SF,30,0.01,udp,0.01,0.0,200,0,domain_u,0.0,131,0,88,0.12,0.0,normal
0,0.0,0.0,SF,6,0.0,tcp,0.15,0.0,255,0,http,0.0,13988,1,255,0.0,0.0,normal
0,0.07,0.0,SF,15,0.04,tcp,0.08,0.04,255,0,http,0.0,441,1,15,0.0,0.0,normal
0,0.01,0.0,SF,17,0.04,tcp,0.11,0.0,255,0,http,0.0,6961,1,69,0.0,0.0,normal
0,0.85,0.03,SF,1,0.01,udp,0.6,0.0,221,0,domain_u,0.12,42,0,80,0.0,0.0,normal
0,0.12,0.0,SF,1,0.03,tcp,0.0,0.0,255,0,http,0.0,1581,1,8,0.0,0.0,normal
0,0.0,0.0,SF,17,0.0,tcp,0.0,0.0,255,0,http,0.0,274,1,255,0.0,0.0,normal
2,0.04,0.07,SF,1,0.01,tcp,0.0,0.0,160,0,smtp,0.0,367,1,27,0.0,0.0,normal
0,0.02,0.0,SF,3,0.02,tcp,0.27,0.0,255,0,http,0.0,2042,1,42,0.0,0.0,normal
0,0.0,0.0,SF,52,0.0,tcp,0.04,0.0,255,0,http,0.0,668,1,255,0.0,0.0,normal
0,0.29,0.02,SF,13,0.0,tcp,0.0,0.0,74,0,ftp_data,0.0,0,1,255,0.0,0.0,normal
0,0.0,0.01,SF,121,0.0,udp,0.0,0.0,254,0,domain_u,0.0,83,0,255,0.0,0.0,normal
0,0.0,0.0,SF,7,0.0,tcp,0.11,0.0,255,0,http,0.0,5739,1,255,0.0,0.0,normal
0,0.0,0.0,SF,23,0.0,tcp,0.06,0.0,255,0,http,0.0,788,1,255,0.0,0.0,normal
0,0.33,0.0,SF,3,0.01,tcp,0.22,0.0,215,0,http,0.0,2345,1,3,0.0,0.0,normal
0,0.01,0.04,SF,7,0.0,tcp,0.0,0.0,61,0,http,0.0,2239,1,104,0.0,0.29,normal
0,0.01,0.0,SF,15,0.0,tcp,0.0,0.0,255,0,http,0.0,391,1,255,0.0,0.0,normal
0,0.0,0.0,SF,53,0.0,tcp,0.03,0.0,255,0,http,0.0,1606,1,255,0.0,0.0,normal
0,0.01,0.0,SF,5,0.01,tcp,0.0,0.0,255,0,http,0.0,1425,1,161,0.0,0.0,normal
0,0.07,0.0,SF,14,0.03,tcp,0.07,0.0,255,0,http,0.0,13887,1,14,0.0,0.0,normal
0,0.6,0.2,SF,1,0.0,tcp,0.0,0.11,9,0,ftp_data,0.07,0,0,15,0.0,0.0,normal
0,0.0,0.01,SF,5,0.0,udp,0.0,0.0,240,0,private,0.0,146,0,255,0.0,0.4,normal
0,0.02,0.0,SF,8,0.02,tcp,0.0,0.0,255,0,http,0.0,3024,1,41,0.0,0.0,normal
0,0.05,0.0,SF,9,0.04,tcp,0.0,0.0,255,0,http,0.0,9478,1,19,0.0,0.0,normal
0,0.06,0.03,SF,1,0.0,udp,0.0,0.0,12,0,domain_u,0.0,0,0,211,0.0,0.0,normal
0,0.1,0.0,SF,10,0.02,tcp,0.18,0.0,255,0,http,0.0,2058,1,10,0.0,0.0,normal
0,0.0,0.0,SF,56,0.0,tcp,0.06,0.0,255,0,http,0.0,777,1,255,0.0,0.0,normal
19025,0.91,0.59,SF,1,0.0,udp,0.0,0.0,1,0,other,0.0,105,0,255,0.0,0.0,normal
0,0.0,0.01,SF,128,0.0,udp,0.02,0.0,228,0,domain_u,0.0,116,0,255,0.0,0.0,normal
0,0.01,0.0,SF,1,0.02,tcp,1.0,0.0,255,0,http,0.0,27078,1,149,0.0,0.0,normal
0,0.27,0.02,SF,16,0.0,tcp,0.0,0.0,70,0,ftp_data,0.0,0,1,255,0.03,0.0,normal
0,0.01,0.05,SF,1,0.01,tcp,0.0,0.0,143,0,smtp,0.0,332,1,92,0.0,0.0,normal
0,0.02,0.05,SF,1,0.03,tcp,0.0,0.0,181,0,smtp,0.0,583,1,55,0.0,0.0,normal
0,0.03,0.0,SF,17,0.02,tcp,0.0,0.0,255,0,http,0.0,2006,1,36,0.0,0.0,normal
0,0.01,0.0,SF,23,0.02,tcp,0.0,0.0,255,0,http,0.0,6529,1,149,0.0,0.0,normal
323,0.0,0.09,SF,1,0.0,tcp,0.0,0.25,12,0,telnet,0.73,1908,1,255,0.01,0.0,normal
0,0.01,0.0,SF,2,0.03,tcp,0.43,0.0,255,0,http,0.0,1463,1,174,0.0,0.0,normal
0,0.01,0.02,SF,1,0.02,tcp,1.0,0.0,241,0,smtp,0.0,330,1,89,0.0,0.0,normal
0,0.14,0.03,SF,2,0.07,tcp,0.0,0.0,30,0,ftp_data,0.0,0,1,152,0.0,0.0,normal
0,0.0,0.0,SF,7,0.0,tcp,0.33,0.01,255,0,http,0.01,2090,1,255,0.0,0.0,normal
0,0.01,0.0,SF,27,0.03,tcp,0.07,0.0,255,0,http,0.0,3796,1,96,0.0,0.0,normal
