,syn_error_rate,connection_time,destination_same_source_port_rate,destination_different_server_rate,connection_status,connection_count,destination_server_different_host_rate,suspicious_activity,protocol,server_different_host_rate,destination_server_syn_error_rate,destination_host_server_count,destination_same_server_rate,fragment_errors,compromised_count,source_bytes,service_type,destination_syn_error_rate,same_server_rate,reset_error_rate,server_request_count,destination_server_reset_error_rate,server_reset_error_rate,server_syn_error_rate,destination_bytes,guest_login,authentication_status,destination_host_count,destination_reset_error_rate,different_server_rate,class
11644,0.0,0,0.0,0.01,SF,1,0.0,0,udp,0.75,0.0,248,0.97,0,0,43,domain_u,0.0,1.0,0.0,4,0.0,0.0,0.0,107,0,0,255,0.0,0.0,normal
11647,0.0,0,0.0,0.01,SF,1,0.0,0,tcp,0.0,0.0,240,0.94,0,0,309,http,0.0,1.0,0.0,1,0.0,0.0,0.0,3222,0,1,255,0.0,0.0,normal
11648,0.0,0,0.02,0.0,SF,14,0.03,0,tcp,0.1,0.0,255,1.0,0,0,219,http,0.0,1.0,0.0,20,0.03,0.0,0.0,801,0,1,43,0.09,0.0,normal
11649,0.0,0,0.0,0.0,SF,40,0.0,0,tcp,0.0,0.0,255,1.0,0,0,345,http,0.0,1.0,0.0,40,0.0,0.0,0.0,4047,0,1,255,0.0,0.0,normal
11651,0.0,0,0.0,0.01,SF,1,0.0,0,udp,0.0,0.0,158,0.62,0,0,105,private,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,255,0.0,0.0,normal
11652,0.0,0,0.06,0.0,SF,5,0.04,0,tcp,0.0,0.0,255,1.0,0,0,310,http,0.0,1.0,0.0,5,0.0,0.0,0.0,13125,0,1,17,0.0,0.0,normal
11653,0.0,0,0.03,0.0,SF,2,0.03,0,tcp,0.0,0.0,215,1.0,0,0,337,http,0.0,1.0,0.0,2,0.0,0.0,0.0,1893,0,1,36,0.0,0.0,normal
11654,0.0,0,0.03,0.02,SF,1,0.0,0,tcp,0.0,0.0,7,0.03,0,0,748,ftp_data,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,255,0.0,0.0,normal
11655,0.0,0,0.0,0.02,SF,117,0.0,0,udp,0.01,0.0,212,0.84,0,0,44,domain_u,0.0,0.99,0.0,183,0.0,0.0,0.0,128,0,0,253,0.0,0.02,normal
11656,0.0,0,0.01,0.0,SF,10,0.02,0,tcp,0.0,0.0,255,1.0,0,0,290,http,0.0,1.0,0.0,10,0.0,0.0,0.0,37009,0,1,109,0.0,0.0,normal
11657,0.0,0,0.01,0.0,SF,1,0.02,0,tcp,0.0,0.0,255,1.0,0,0,246,http,0.0,1.0,0.0,1,0.0,0.0,0.0,242,0,1,98,0.0,0.0,normal
11659,0.0,0,0.0,0.0,SF,4,0.0,0,tcp,0.0,0.0,255,1.0,0,0,231,http,0.0,1.0,0.0,4,0.0,0.0,0.0,31230,0,1,255,0.0,0.0,normal
11660,0.0,0,0.25,0.03,SF,2,0.0,0,tcp,0.0,0.0,45,0.25,0,0,276,ftp_data,0.0,1.0,0.0,2,0.0,0.0,0.0,0,0,0,177,0.05,0.0,normal
11661,0.0,0,0.17,0.0,SF,6,0.02,0,tcp,0.38,0.01,255,1.0,0,0,323,http,0.0,1.0,0.0,8,0.01,0.0,0.0,2025,0,1,6,0.0,0.0,normal
11663,0.0,0,0.01,0.0,SF,3,0.04,0,tcp,0.6,0.0,255,1.0,0,0,248,http,0.0,1.0,0.0,5,0.0,0.0,0.0,4196,0,1,132,0.0,0.0,normal
11664,0.0,0,0.4,0.09,SF,3,0.02,0,tcp,0.0,0.02,85,0.35,0,0,11376,ftp_data,0.01,1.0,0.0,3,0.0,0.0,0.0,0,0,1,228,0.0,0.0,normal
11665,0.0,0,0.02,0.0,SF,42,0.02,0,tcp,0.07,0.0,255,1.0,0,0,195,http,0.0,1.0,0.0,44,0.0,0.0,0.0,280,0,1,43,0.0,0.0,normal
11668,0.0,0,0.0,0.06,SF,1,0.0,0,tcp,0.0,0.0,5,0.02,0,0,35,pop_3,0.01,1.0,0.0,1,0.0,0.0,0.0,130,0,1,255,0.0,0.0,normal
11669,0.0,0,0.5,0.0,SF,2,0.07,0,tcp,0.0,0.0,255,1.0,0,0,221,http,0.0,1.0,0.0,2,0.0,0.0,0.0,19471,0,1,2,0.0,0.0,normal
11670,0.5,0,0.07,0.0,S0,2,0.02,0,tcp,0.5,0.01,255,1.0,0,0,0,http,0.07,1.0,0.0,4,0.0,0.0,0.25,0,0,0,28,0.0,0.0,normal
11672,0.0,0,0.01,0.0,SF,1,0.0,0,udp,0.0,0.0,78,1.0,0,0,105,private,0.0,1.0,0.0,1,0.0,0.0,0.0,145,0,0,78,0.0,0.0,normal
11673,0.0,0,0.0,0.0,SF,4,0.02,0,tcp,0.0,0.01,255,1.0,0,0,323,http,0.0,1.0,0.0,4,0.0,0.0,0.0,306,0,1,208,0.0,0.0,normal
11674,0.0,0,0.0,0.0,SF,28,0.0,0,tcp,0.0,0.0,255,1.0,0,0,256,http,0.0,1.0,0.0,28,0.0,0.0,0.0,1151,0,1,255,0.0,0.0,normal
11676,0.0,0,0.0,0.01,SF,1,0.0,0,tcp,0.0,0.0,154,0.6,0,0,2612,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,331,0,1,255,0.0,0.0,normal
11677,0.0,0,0.0,0.0,SF,16,0.0,0,tcp,0.0,0.0,255,1.0,0,0,210,http,0.0,1.0,0.0,16,0.0,0.0,0.0,526,0,1,255,0.0,0.0,normal
11678,0.0,0,0.2,0.0,SF,2,0.01,0,tcp,0.0,0.0,255,1.0,0,0,295,http,0.0,1.0,0.0,2,0.0,0.0,0.0,35949,0,1,5,0.0,0.0,normal
11679,0.0,0,0.0,0.0,SF,2,0.0,0,tcp,0.0,0.0,255,1.0,0,0,339,http,0.0,1.0,0.0,2,0.0,0.0,0.0,326,0,1,255,0.0,0.0,normal
11680,0.0,0,0.0,0.01,SF,5,0.0,0,tcp,0.0,0.0,245,0.97,0,0,235,http,0.0,1.0,0.0,5,0.0,0.0,0.0,1075,0,1,253,0.0,0.0,normal
11681,0.0,0,0.01,0.05,SF,1,0.01,0,tcp,0.0,0.01,170,0.61,0,0,1153,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,335,0,1,87,0.0,0.0,normal
11682,0.0,0,0.0,0.01,SF,51,0.0,0,udp,0.02,0.0,254,1.0,0,0,43,domain_u,0.0,1.0,0.0,131,0.0,0.0,0.0,76,0,0,255,0.0,0.0,normal
11683,0.0,0,0.0,0.0,SF,4,0.01,0,tcp,0.0,0.0,255,1.0,0,0,225,http,0.0,1.0,0.0,4,0.0,0.0,0.0,6943,0,1,221,0.0,0.0,normal
11685,0.0,0,0.83,0.17,SF,2,0.03,0,tcp,0.0,0.0,78,0.83,0,0,854,ftp_data,0.0,1.0,0.0,2,0.0,0.0,0.0,0,0,0,12,0.0,0.0,normal
11686,0.0,0,0.5,0.0,SF,1,0.06,0,tcp,0.19,0.0,255,1.0,0,0,162,http,0.0,1.0,0.0,21,0.0,0.0,0.0,433,0,1,2,0.0,0.0,normal
11687,0.0,0,0.02,0.0,SF,38,0.03,0,tcp,0.0,0.0,255,1.0,0,0,214,http,0.0,1.0,0.0,38,0.0,0.0,0.0,882,0,1,43,0.0,0.0,normal
11688,0.0,0,0.0,0.01,SF,89,0.0,0,udp,0.02,0.0,254,1.0,0,0,46,domain_u,0.0,1.0,0.0,171,0.0,0.0,0.0,127,0,0,255,0.0,0.0,normal
11689,0.0,0,0.02,0.0,SF,5,0.05,0,tcp,0.0,0.0,255,1.0,0,0,299,http,0.0,1.0,0.0,5,0.0,0.0,0.0,72160,0,1,48,0.0,0.0,normal
11690,0.0,0,0.15,0.02,SF,2,0.0,0,tcp,0.0,0.0,39,0.15,0,0,11,ftp_data,0.56,1.0,0.0,2,0.0,0.0,0.0,0,0,0,255,0.0,0.0,normal
11692,0.0,0,0.52,0.05,SF,2,0.03,0,tcp,0.0,0.0,77,0.52,0,0,1199,ftp_data,0.0,1.0,0.0,2,0.0,0.0,0.0,0,0,1,61,0.0,0.0,normal
11693,0.0,0,0.2,0.0,SF,1,0.04,0,tcp,0.0,0.01,255,1.0,0,0,295,http,0.0,1.0,0.0,1,0.0,0.0,0.0,6892,0,1,5,0.0,0.0,normal
11694,0.0,0,0.03,0.0,SF,36,0.04,0,tcp,0.07,0.01,255,1.0,0,0,318,http,0.0,1.0,0.0,45,0.0,0.0,0.0,1676,0,1,36,0.0,0.0,normal
11695,0.0,0,0.01,0.0,SF,96,0.0,0,udp,0.01,0.0,255,1.0,0,0,43,domain_u,0.0,1.0,0.0,162,0.0,0.0,0.0,43,0,0,255,0.0,0.0,normal
11696,0.0,0,0.0,0.01,SF,193,0.0,0,udp,0.01,0.0,254,1.0,0,0,45,domain_u,0.0,0.99,0.0,193,0.0,0.0,0.0,77,0,0,255,0.0,0.01,normal
11697,0.0,0,0.12,0.05,SF,1,0.06,0,tcp,0.0,0.0,34,0.12,0,0,641,ftp_data,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,75,0.0,0.0,normal
11698,0.0,0,0.0,0.01,SF,181,0.0,0,udp,0.0,0.0,179,0.84,0,0,46,domain_u,0.0,0.99,0.0,180,0.0,0.0,0.0,132,0,0,212,0.0,0.01,normal
11699,0.0,0,0.0,0.0,SF,5,0.01,0,tcp,0.0,0.0,255,1.0,0,0,320,http,0.0,1.0,0.0,5,0.0,0.0,0.0,18805,0,1,228,0.0,0.0,normal
11700,0.0,0,0.17,0.0,SF,6,0.02,0,tcp,0.0,0.0,255,1.0,0,0,217,http,0.0,1.0,0.0,6,0.0,0.0,0.0,2670,0,1,6,0.0,0.0,normal
11701,0.0,0,0.0,0.0,SF,5,0.0,0,tcp,0.08,0.0,255,1.0,0,0,348,http,0.0,1.0,0.0,26,0.0,0.0,0.0,2350,0,1,255,0.0,0.0,normal
11702,0.0,0,0.01,0.0,SF,11,0.01,0,tcp,0.13,0.0,255,1.0,0,0,286,http,0.01,1.0,0.0,39,0.0,0.0,0.0,844,0,1,77,0.0,0.0,normal
11704,0.0,0,0.01,0.01,SF,2,0.0,0,udp,0.67,0.0,182,0.98,0,0,44,domain_u,0.0,1.0,0.0,3,0.0,0.0,0.0,44,0,0,186,0.0,0.0,normal
11705,0.0,0,0.0,0.0,SF,5,0.0,0,udp,0.14,0.0,255,1.0,0,0,43,domain_u,0.0,1.0,0.0,14,0.0,0.0,0.0,136,0,0,255,0.0,0.0,normal
11706,0.0,0,0.03,0.0,SF,6,0.05,0,tcp,0.0,0.0,255,1.0,0,0,329,http,0.0,1.0,0.0,6,0.0,0.0,0.0,2576,0,1,32,0.0,0.0,normal
11708,0.0,0,0.01,0.03,SF,1,0.0,0,tcp,0.0,0.0,10,0.05,0,0,6,finger,0.0,1.0,0.0,1,0.0,0.0,0.0,138,0,0,198,0.0,0.0,normal
11709,0.0,0,0.02,0.0,SF,3,0.04,0,tcp,0.0,0.0,255,1.0,0,0,291,http,0.0,1.0,0.0,3,0.0,0.0,0.0,1211,0,1,45,0.0,0.0,normal
11710,0.5,0,0.01,0.0,S0,2,0.02,0,tcp,0.0,0.0,255,1.0,0,0,0,http,0.01,1.0,0.0,2,0.0,0.0,0.5,0,0,0,165,0.0,0.0,normal
11711,0.0,0,0.02,0.0,SF,26,0.03,0,tcp,0.13,0.01,255,1.0,0,0,329,http,0.0,1.0,0.0,47,0.0,0.0,0.0,3308,0,1,50,0.0,0.0,normal
11712,0.0,0,0.03,0.0,SF,2,0.08,0,tcp,0.0,0.0,205,1.0,0,0,345,http,0.0,1.0,0.0,2,0.0,0.0,0.0,713,0,1,34,0.0,0.0,normal
11713,0.0,0,0.0,0.0,SF,13,0.0,0,tcp,0.14,0.0,255,1.0,0,0,339,http,0.0,1.0,0.0,28,0.0,0.0,0.0,383,0,1,255,0.0,0.0,normal
11715,0.0,0,0.05,0.0,SF,13,0.05,0,tcp,0.0,0.0,255,1.0,0,0,357,http,0.0,1.0,0.0,13,0.0,0.0,0.0,1081,0,1,19,0.0,0.0,normal
11716,0.0,0,0.01,0.0,SF,98,0.0,0,udp,0.01,0.0,255,1.0,0,0,45,domain_u,0.0,1.0,0.0,164,0.0,0.0,0.0,45,0,0,255,0.0,0.0,normal
11717,0.0,0,0.0,0.0,SF,39,0.0,0,tcp,0.0,0.0,255,1.0,0,0,296,http,0.0,1.0,0.0,39,0.0,0.0,0.0,7956,0,1,255,0.0,0.0,normal
11718,0.0,1,0.09,0.0,SF,1,0.0,0,tcp,0.0,0.0,11,1.0,0,0,0,time,0.0,1.0,0.0,1,0.0,0.0,0.0,4,0,0,11,0.0,0.0,normal
11720,0.0,0,0.12,0.0,SF,8,0.04,1,tcp,0.0,0.01,255,1.0,0,0,141,http,0.0,1.0,0.0,8,0.01,0.0,0.0,7373,0,1,8,0.0,0.0,normal
11721,0.0,0,0.01,0.0,SF,12,0.05,0,tcp,0.18,0.0,237,1.0,0,0,289,http,0.01,1.0,0.0,17,0.0,0.0,0.0,808,0,1,157,0.0,0.0,normal
11722,0.0,0,0.03,0.0,SF,10,0.01,0,tcp,0.13,0.0,255,1.0,0,0,244,http,0.0,1.0,0.0,31,0.0,0.0,0.0,2619,0,1,31,0.0,0.0,normal
11723,0.0,0,0.08,0.0,SF,5,0.03,0,tcp,0.5,0.0,255,1.0,0,0,193,http,0.0,1.0,0.0,8,0.0,0.0,0.0,2430,0,1,13,0.0,0.0,normal
11724,0.0,5,0.02,0.07,SF,1,0.01,0,tcp,0.0,0.0,156,0.47,0,0,605,smtp,0.0,1.0,0.0,1,0.01,0.0,0.0,333,0,1,59,0.0,0.0,normal
11725,0.0,0,0.0,0.0,SF,3,0.0,0,tcp,0.6,0.0,255,1.0,0,0,358,http,0.0,1.0,0.0,5,0.0,0.0,0.0,2804,0,1,255,0.0,0.0,normal
11728,0.0,0,0.1,0.0,SF,10,0.11,0,tcp,0.36,0.0,62,1.0,0,0,339,http,0.0,1.0,0.0,14,0.03,0.0,0.0,1150,0,1,10,0.0,0.0,normal
11729,0.0,0,0.0,0.0,SF,17,0.0,0,tcp,0.0,0.0,255,1.0,0,0,241,http,0.0,1.0,0.0,17,0.0,0.0,0.0,382,0,1,255,0.0,0.0,normal
11730,0.0,0,0.01,0.0,SF,6,0.01,0,tcp,0.0,0.0,255,1.0,0,0,207,http,0.0,1.0,0.0,6,0.0,0.0,0.0,2031,0,1,143,0.0,0.0,normal
11732,0.0,0,0.01,0.0,SF,6,0.03,0,tcp,0.11,0.0,255,1.0,0,0,271,http,0.0,1.0,0.0,28,0.0,0.0,0.0,10462,0,1,98,0.0,0.0,normal
11733,0.0,0,0.02,0.0,SF,18,0.01,0,tcp,0.08,0.0,255,1.0,0,0,305,http,0.0,1.0,0.0,24,0.0,0.0,0.0,2408,0,1,61,0.0,0.0,normal
11736,0.0,0,0.01,0.03,SF,185,0.0,0,udp,0.0,0.0,71,0.65,0,0,44,domain_u,0.0,1.0,0.0,185,0.0,0.0,0.0,127,0,0,110,0.0,0.0,normal
11737,0.0,0,0.01,0.0,SF,10,0.02,0,tcp,0.0,0.0,255,1.0,0,0,305,http,0.0,1.0,0.0,10,0.0,0.0,0.0,784,0,1,167,0.0,0.0,normal
11738,0.0,0,0.04,0.0,SF,13,0.04,0,tcp,0.0,0.0,255,1.0,0,0,281,http,0.0,1.0,0.0,13,0.0,0.0,0.0,272,0,1,28,0.0,0.0,normal
11739,0.0,0,0.08,0.05,SF,2,0.12,0,tcp,0.0,0.0,17,0.08,0,0,276,ftp_data,0.01,1.0,0.0,2,0.0,0.0,0.0,0,0,1,127,0.02,0.0,normal
11740,0.0,0,0.0,0.0,SF,17,0.0,0,tcp,0.15,0.0,255,1.0,0,0,202,http,0.0,1.0,0.0,27,0.0,0.0,0.0,2488,0,1,255,0.0,0.0,normal
11741,0.0,0,0.01,0.02,SF,2,0.0,0,tcp,0.0,0.0,168,0.95,0,0,301,http,0.0,1.0,0.0,2,0.0,0.0,0.0,2013,0,1,176,0.0,0.0,normal
11742,0.0,0,0.1,0.0,SF,10,0.01,0,tcp,0.11,0.0,255,1.0,0,0,293,http,0.0,1.0,0.0,19,0.0,0.0,0.0,38125,0,1,10,0.0,0.0,normal
11743,0.0,4,0.0,0.02,SF,1,0.0,0,tcp,0.0,0.0,2,0.01,0,0,104,telnet,0.0,1.0,0.0,1,0.0,0.0,0.0,2085,0,1,243,0.0,0.0,normal
11744,0.0,0,0.03,0.0,SF,13,0.0,0,tcp,0.0,0.0,40,1.0,0,0,319,http,0.0,1.0,0.0,13,0.0,0.0,0.0,387,0,1,40,0.0,0.0,normal
11745,0.07,0,0.01,0.0,SF,15,0.03,0,tcp,0.0,0.0,255,1.0,0,0,240,http,0.01,1.0,0.0,15,0.0,0.0,0.07,412,0,1,196,0.0,0.0,normal
11747,0.0,0,0.01,0.0,SF,5,0.04,0,tcp,0.0,0.0,255,1.0,0,0,197,http,0.0,1.0,0.0,5,0.0,0.0,0.0,10194,0,1,119,0.0,0.0,normal
11749,0.0,0,0.0,0.0,SF,32,0.0,0,tcp,0.0,0.0,255,1.0,0,0,324,http,0.0,1.0,0.0,32,0.0,0.0,0.0,3326,0,1,255,0.0,0.0,normal
11750,0.0,0,0.02,0.0,SF,16,0.02,0,tcp,0.08,0.01,255,1.0,0,0,310,http,0.0,1.0,0.0,36,0.0,0.0,0.0,2017,0,1,48,0.0,0.0,normal
11751,0.0,0,0.12,0.0,SF,8,0.01,0,tcp,0.2,0.0,255,1.0,0,0,191,http,0.0,1.0,0.0,20,0.0,0.0,0.0,1528,0,1,8,0.0,0.0,normal
11752,0.0,0,0.33,0.0,SF,3,0.04,0,tcp,0.0,0.0,255,1.0,0,0,227,http,0.0,1.0,0.0,3,0.0,0.0,0.0,7488,0,1,3,0.0,0.0,normal
11753,0.0,0,0.0,0.01,SF,74,0.0,0,udp,0.01,0.0,236,0.93,0,0,45,domain_u,0.0,0.99,0.0,154,0.0,0.0,0.0,125,0,0,255,0.0,0.03,normal
11754,0.0,0,0.03,0.0,SF,10,0.02,0,tcp,0.18,0.0,255,1.0,0,0,210,http,0.0,1.0,0.0,11,0.0,0.0,0.0,1480,0,1,40,0.0,0.0,normal
11755,0.0,0,0.02,0.0,SF,7,0.05,0,tcp,0.22,0.0,255,1.0,0,0,313,http,0.0,1.0,0.0,9,0.0,0.0,0.0,1292,0,1,64,0.0,0.0,normal
11756,0.0,0,0.0,0.0,SF,78,0.0,0,udp,0.01,0.0,255,1.0,0,0,46,domain_u,0.0,1.0,0.0,158,0.0,0.0,0.0,134,0,0,255,0.0,0.0,normal
11759,0.0,0,0.1,0.0,SF,8,0.04,0,tcp,0.33,0.0,255,1.0,0,0,325,http,0.0,1.0,0.0,18,0.0,0.0,0.0,764,0,1,10,0.0,0.0,normal
11760,0.0,0,0.27,0.08,SF,1,0.06,0,tcp,0.0,0.0,32,0.27,0,0,740,ftp_data,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,52,0.0,0.0,normal
11761,0.0,0,0.01,0.0,SF,3,0.01,0,tcp,0.0,0.0,255,1.0,0,0,202,http,0.0,1.0,0.0,3,0.0,0.0,0.0,10318,0,1,195,0.0,0.0,normal
11762,0.0,0,0.01,0.0,SF,7,0.01,0,tcp,0.0,0.0,255,1.0,0,0,245,http,0.0,1.0,0.0,7,0.0,0.0,0.0,1481,0,1,128,0.0,0.0,normal
11764,0.0,0,0.02,0.0,SF,2,0.03,0,tcp,0.67,0.0,255,1.0,0,0,239,http,0.0,1.0,0.0,3,0.0,0.0,0.0,273,0,1,51,0.0,0.0,normal
11765,0.0,0,0.0,0.0,SF,22,0.0,0,tcp,0.08,0.0,255,1.0,0,0,207,http,0.0,1.0,0.0,24,0.0,0.0,0.0,2596,0,1,255,0.0,0.0,normal
11767,0.0,0,0.4,0.05,SF,12,0.02,0,tcp,0.0,0.0,95,0.38,0,0,276,ftp_data,0.03,1.0,0.0,12,0.0,0.0,0.0,0,0,1,187,0.0,0.0,normal
11768,0.0,0,0.0,0.0,SF,23,0.0,0,tcp,0.07,0.0,255,1.0,0,0,310,http,0.0,1.0,0.0,30,0.0,0.0,0.0,6072,0,1,255,0.0,0.0,normal
11769,0.0,0,0.21,0.09,SF,1,0.03,0,tcp,0.0,0.02,66,0.21,0,0,373,ftp_data,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,1,33,0.0,0.0,normal
11770,0.0,0,0.0,0.0,SF,15,0.0,0,tcp,0.0,0.0,255,1.0,0,0,297,http,0.0,1.0,0.0,15,0.0,0.0,0.0,2006,0,1,255,0.0,0.0,normal
11771,0.0,0,0.11,0.0,SF,9,0.01,0,tcp,0.0,0.0,255,1.0,0,0,234,http,0.0,1.0,0.0,9,0.0,0.0,0.0,2275,0,1,9,0.0,0.0,normal
11773,0.0,0,0.0,0.0,SF,26,0.02,0,tcp,0.0,0.0,255,1.0,0,0,245,http,0.0,1.0,0.0,26,0.0,0.0,0.0,11415,0,1,233,0.0,0.0,normal
11774,0.0,0,0.0,0.0,SF,183,0.0,0,udp,0.0,0.0,255,1.0,0,0,45,domain_u,0.0,1.0,0.0,183,0.0,0.0,0.0,45,0,0,255,0.0,0.0,normal
11776,0.0,0,0.03,0.0,SF,1,0.05,0,tcp,0.0,0.0,255,1.0,0,0,260,http,0.0,1.0,0.0,1,0.0,0.0,0.0,4428,0,1,34,0.0,0.0,normal
11778,0.0,0,0.01,0.06,SF,1,0.02,0,tcp,0.0,0.0,127,0.59,0,0,1048,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,337,0,1,93,0.0,0.0,normal
11779,0.0,0,0.0,0.0,SF,12,0.0,0,tcp,0.11,0.0,255,1.0,0,0,209,http,0.0,1.0,0.0,61,0.0,0.0,0.0,296,0,1,255,0.0,0.0,normal
11780,0.0,0,0.01,0.0,SF,12,0.04,0,tcp,0.0,0.0,255,1.0,0,0,331,http,0.0,1.0,0.0,12,0.0,0.0,0.0,946,0,1,132,0.0,0.0,normal
11781,0.0,0,0.01,0.0,SF,1,0.02,0,tcp,0.0,0.0,255,1.0,0,0,168,http,0.01,1.0,0.0,1,0.0,0.0,0.0,3030,0,1,82,0.0,0.0,normal
11782,0.0,0,0.01,0.0,SF,19,0.03,0,tcp,0.0,0.0,255,1.0,0,0,205,http,0.01,1.0,0.0,19,0.0,0.0,0.0,1395,0,1,110,0.0,0.0,normal
11783,0.0,0,0.01,0.01,SF,112,0.0,0,udp,0.0,0.0,254,1.0,0,0,44,domain_u,0.0,0.99,0.0,111,0.0,0.0,0.0,71,0,0,255,0.0,0.02,normal
11784,0.0,0,0.17,0.0,SF,6,0.02,0,tcp,0.0,0.0,255,1.0,0,0,300,http,0.0,1.0,0.0,6,0.0,0.0,0.0,760,0,1,6,0.0,0.0,normal
11786,0.0,0,0.01,0.0,SF,6,0.02,0,tcp,0.2,0.0,255,1.0,0,0,240,http,0.0,1.0,0.0,10,0.0,0.0,0.0,308,0,1,102,0.0,0.0,normal
11787,0.0,0,0.05,0.0,SF,5,0.06,0,tcp,0.0,0.0,255,1.0,0,0,251,http,0.0,1.0,0.0,5,0.0,0.0,0.0,232,0,1,21,0.0,0.0,normal
11789,0.0,0,0.01,0.0,SF,2,0.02,2,tcp,0.0,0.0,255,1.0,0,0,154,http,0.0,1.0,0.0,2,0.0,0.0,0.0,38649,0,1,119,0.0,0.0,normal
11790,0.0,0,0.0,0.01,SF,152,0.0,0,udp,0.02,0.0,227,0.89,0,0,46,domain_u,0.0,1.0,0.0,155,0.0,0.0,0.0,75,0,0,255,0.0,0.0,normal
11793,0.0,0,0.02,0.0,SF,15,0.01,0,tcp,0.0,0.01,255,1.0,0,0,222,http,0.0,1.0,0.0,15,0.0,0.0,0.0,310,0,1,60,0.0,0.0,normal
11795,0.0,251,0.01,0.03,SF,1,0.0,0,tcp,0.0,0.0,35,0.19,0,0,90,telnet,0.0,1.0,0.0,1,0.0,0.0,0.0,3302,0,1,181,0.0,0.0,normal
11796,0.0,0,0.01,0.0,SF,16,0.02,0,tcp,0.0,0.0,255,1.0,0,0,307,http,0.0,1.0,0.0,16,0.0,0.0,0.0,191,0,1,107,0.0,0.0,normal
11797,0.0,0,0.01,0.0,SF,3,0.02,0,tcp,0.0,0.0,255,1.0,0,0,302,http,0.0,1.0,0.0,3,0.0,0.0,0.0,1103,0,1,89,0.0,0.0,normal
11798,0.0,0,0.0,0.01,SF,159,0.0,0,udp,0.0,0.0,191,0.75,0,0,44,domain_u,0.0,1.0,0.0,159,0.0,0.0,0.0,76,0,0,255,0.0,0.0,normal
11799,0.0,0,0.01,0.06,SF,1,0.18,0,tcp,0.0,0.0,11,0.06,0,0,10,auth,0.0,1.0,0.0,1,0.0,0.0,0.0,39,0,1,89,0.0,0.0,normal
11800,0.0,0,0.07,0.0,SF,5,0.03,0,tcp,0.0,0.0,255,1.0,0,0,218,http,0.0,1.0,0.0,5,0.0,0.0,0.0,2313,0,1,15,0.0,0.0,normal
11801,0.0,0,0.0,0.0,SF,19,0.0,0,tcp,0.1,0.0,255,1.0,0,0,212,http,0.0,1.0,0.0,21,0.0,0.0,0.0,882,0,1,255,0.0,0.0,normal
11802,0.0,0,0.0,0.0,SF,7,0.0,0,tcp,0.0,0.0,255,1.0,0,0,224,http,0.0,1.0,0.0,7,0.0,0.0,0.0,33586,0,1,255,0.0,0.0,normal
11803,0.0,0,0.04,0.0,SF,11,0.03,0,tcp,0.06,0.0,255,1.0,0,0,231,http,0.0,1.0,0.0,36,0.0,0.0,0.0,9009,0,1,28,0.0,0.0,normal
11805,0.0,0,0.01,0.0,SF,153,0.0,0,udp,0.0,0.0,255,1.0,0,0,44,domain_u,0.0,1.0,0.0,153,0.0,0.0,0.0,77,0,0,255,0.0,0.0,normal
11806,0.0,0,0.01,0.0,SF,9,0.02,0,tcp,0.0,0.0,255,1.0,0,0,289,http,0.01,1.0,0.0,9,0.0,0.0,0.0,1484,0,1,155,0.0,0.0,normal
11807,0.0,0,0.0,0.0,SF,2,0.02,0,tcp,0.0,0.0,255,1.0,0,0,163,http,0.0,1.0,0.0,2,0.0,0.0,0.0,19983,0,1,201,0.0,0.0,normal
11808,0.0,0,0.06,0.0,SF,17,0.05,0,tcp,0.15,0.0,255,1.0,0,0,195,http,0.0,1.0,0.0,20,0.0,0.0,0.0,1947,0,1,17,0.0,0.0,normal
11809,0.0,0,0.01,0.01,SF,138,0.0,0,udp,0.0,0.0,202,0.79,0,0,46,domain_u,0.0,1.0,0.0,138,0.0,0.0,0.0,71,0,0,255,0.0,0.0,normal
11810,0.0,0,0.14,0.0,SF,3,0.02,0,tcp,0.0,0.0,255,1.0,0,0,144,http,0.0,1.0,0.0,3,0.0,0.0,0.0,10209,0,1,7,0.0,0.0,normal
11811,0.0,0,0.02,0.0,SF,6,0.04,0,tcp,0.29,0.0,255,1.0,0,0,302,http,0.0,1.0,0.0,7,0.0,0.0,0.0,6542,0,1,53,0.0,0.0,normal
11813,0.0,0,0.01,0.0,SF,1,0.07,0,tcp,0.0,0.0,255,1.0,0,0,183,http,0.0,1.0,0.0,1,0.0,0.0,0.0,5080,0,1,89,0.0,0.0,normal
11816,0.0,0,0.22,0.03,SF,2,0.0,0,tcp,0.0,0.0,33,0.22,0,0,11,ftp_data,0.01,1.0,0.0,2,0.0,0.0,0.0,0,0,1,150,0.0,0.0,normal
11817,0.0,0,0.02,0.01,SF,2,0.0,0,udp,0.67,0.0,208,0.82,0,0,33,domain_u,0.0,1.0,0.0,3,0.0,0.0,0.0,88,0,0,255,0.0,0.0,normal
11818,0.0,0,0.08,0.0,SF,12,0.02,0,tcp,0.0,0.0,203,1.0,0,0,316,http,0.0,1.0,0.0,12,0.0,0.0,0.0,1962,0,1,12,0.0,0.0,normal
