,syn_error_rate,connection_time,destination_same_source_port_rate,destination_different_server_rate,connection_status,connection_count,destination_server_different_host_rate,suspicious_activity,protocol,server_different_host_rate,destination_server_syn_error_rate,destination_host_server_count,destination_same_server_rate,fragment_errors,compromised_count,source_bytes,service_type,destination_syn_error_rate,same_server_rate,reset_error_rate,server_request_count,destination_server_reset_error_rate,server_reset_error_rate,server_syn_error_rate,destination_bytes,guest_login,authentication_status,destination_host_count,destination_reset_error_rate,different_server_rate,class
13560,0.0,0,0.06,0.11,SF,8,0.0,0,udp,0.12,0.0,14,0.78,0,0,46,domain_u,0.0,1.0,0.0,17,0.0,0.0,0.0,46,0,0,18,0.0,0.0,normal
13561,0.0,0,0.5,0.0,SF,2,0.06,0,tcp,0.0,0.0,33,1.0,0,0,173,http,0.0,1.0,0.0,2,0.0,0.0,0.0,11889,0,1,2,0.0,0.0,normal
13562,0.0,0,0.39,0.07,SF,18,0.0,0,tcp,0.0,0.0,34,0.39,0,0,1214,ftp_data,0.0,1.0,0.0,18,0.0,0.0,0.0,0,0,0,88,0.0,0.0,normal
13563,0.0,0,0.01,0.01,SF,129,0.0,0,udp,0.02,0.0,228,0.89,0,0,44,domain_u,0.0,1.0,0.0,131,0.0,0.0,0.0,44,0,0,255,0.0,0.0,normal
13564,0.0,0,0.02,0.07,SF,1,0.0,0,udp,0.38,0.0,26,0.62,0,0,37,domain_u,0.0,1.0,0.0,8,0.0,0.0,0.0,97,0,0,42,0.0,0.0,normal
13565,0.0,1,0.03,0.06,SF,1,0.03,0,tcp,1.0,0.0,65,0.41,0,0,1348,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,331,0,1,32,0.0,0.0,normal
13566,0.0,0,0.02,0.0,SF,4,0.03,0,tcp,0.43,0.0,255,1.0,0,0,230,http,0.0,1.0,0.0,7,0.0,0.0,0.0,27137,0,1,46,0.0,0.0,normal
13567,0.0,5,0.07,0.07,SF,2,0.0,0,udp,0.0,0.0,36,0.8,0,0,105,private,0.0,1.0,0.0,2,0.0,0.0,0.0,145,0,0,45,0.0,0.0,normal
13568,0.0,0,0.25,0.0,SF,1,0.01,0,tcp,0.0,0.0,255,1.0,0,0,260,http,0.0,1.0,0.0,1,0.0,0.0,0.0,389,0,1,4,0.0,0.0,normal
13569,0.0,0,0.01,0.0,REJ,1,0.11,0,tcp,0.0,0.0,255,1.0,0,0,0,http,0.0,1.0,1.0,1,0.78,1.0,0.0,0,0,0,92,0.67,0.0,normal
13570,0.0,0,0.0,0.0,SF,6,0.0,0,tcp,0.0,0.0,255,1.0,0,0,213,http,0.0,1.0,0.0,6,0.0,0.0,0.0,7203,0,1,255,0.0,0.0,normal
13571,0.0,0,0.01,0.0,SF,4,0.03,0,tcp,0.0,0.0,255,1.0,0,0,201,http,0.0,1.0,0.0,4,0.0,0.0,0.0,4080,0,1,158,0.0,0.0,normal
13572,0.0,0,0.0,0.01,SF,201,0.0,0,udp,0.0,0.0,251,0.98,0,0,45,domain_u,0.0,1.0,0.0,201,0.0,0.0,0.0,111,0,0,255,0.0,0.0,normal
13573,0.0,0,0.01,0.0,SF,10,0.04,0,tcp,0.05,0.0,255,1.0,0,0,331,http,0.0,1.0,0.0,41,0.0,0.0,0.0,1907,0,1,67,0.0,0.0,normal
13574,0.0,1,0.01,0.04,SF,1,0.01,0,tcp,1.0,0.0,135,0.39,0,0,985,smtp,0.0,1.0,0.0,4,0.0,0.0,0.0,332,0,1,158,0.0,0.0,normal
13575,0.0,0,0.0,0.0,SF,6,0.0,0,tcp,0.21,0.0,255,1.0,0,0,284,http,0.0,1.0,0.0,14,0.0,0.0,0.0,5989,0,1,255,0.0,0.0,normal
13576,0.0,0,0.02,0.0,SF,1,0.02,0,tcp,0.15,0.0,255,1.0,0,0,269,http,0.0,1.0,0.0,13,0.0,0.0,0.0,10229,0,1,45,0.0,0.0,normal
13577,0.0,0,0.0,0.0,SF,13,0.0,0,tcp,0.12,0.0,255,1.0,0,0,329,http,0.0,1.0,0.0,17,0.0,0.0,0.0,3432,0,1,255,0.0,0.0,normal
13578,0.0,0,0.0,0.0,SF,124,0.0,0,udp,0.0,0.0,255,1.0,0,0,43,domain_u,0.0,1.0,0.0,124,0.0,0.0,0.0,74,0,0,255,0.0,0.0,normal
13579,0.0,23,0.0,0.02,SF,1,0.0,4,tcp,0.0,0.0,57,0.22,0,0,241,ftp,0.0,1.0,0.0,1,0.0,0.0,0.0,774,1,1,255,0.0,0.0,normal
13580,0.0,0,0.06,0.0,SF,6,0.06,0,tcp,0.0,0.0,255,1.0,0,0,290,http,0.0,1.0,0.0,6,0.0,0.0,0.0,3084,0,1,16,0.0,0.0,normal
13581,0.0,0,0.0,0.0,SF,1,0.0,0,tcp,0.0,0.0,255,1.0,0,0,350,http,0.0,1.0,0.0,1,0.0,0.0,0.0,280,0,1,255,0.0,0.0,normal
13582,0.0,0,0.0,0.0,SF,13,0.0,0,tcp,0.12,0.0,255,1.0,0,0,260,http,0.0,1.0,0.0,17,0.0,0.0,0.0,774,0,1,255,0.0,0.0,normal
13583,0.0,0,0.0,0.01,SF,15,0.0,0,udp,0.02,0.0,254,1.0,0,0,45,domain_u,0.0,1.0,0.0,95,0.0,0.0,0.0,130,0,0,255,0.0,0.0,normal
13584,0.0,0,1.0,0.0,SF,1,0.0,0,udp,0.0,0.0,56,1.0,0,0,37,domain_u,0.0,1.0,0.0,1,0.0,0.0,0.0,118,0,0,56,0.0,0.0,normal
13585,0.0,0,0.1,0.0,REJ,1,0.16,0,tcp,0.0,0.0,255,1.0,0,0,0,http,0.0,1.0,1.0,1,0.83,1.0,0.0,0,0,0,10,1.0,0.0,normal
13586,0.0,0,0.01,0.0,SF,5,0.02,0,tcp,0.0,0.0,255,1.0,0,0,256,http,0.0,1.0,0.0,5,0.0,0.0,0.0,870,0,1,144,0.0,0.0,normal
13587,0.0,0,0.22,0.06,SF,1,0.07,0,udp,0.67,0.0,45,0.22,0,0,32,domain_u,0.0,1.0,0.0,3,0.0,0.0,0.0,0,0,0,72,0.0,0.0,normal
13588,0.0,7,0.01,0.03,SF,1,0.01,0,tcp,0.0,0.0,178,0.74,0,0,1381,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,340,0,1,127,0.0,0.0,normal
13589,0.0,0,0.01,0.03,SF,1,0.02,0,tcp,0.0,0.0,119,0.6,0,0,810,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,326,0,1,161,0.0,0.0,normal
13590,0.0,0,0.0,0.0,SF,10,0.0,0,tcp,0.0,0.0,255,1.0,0,0,227,http,0.0,1.0,0.0,10,0.0,0.0,0.0,392,0,1,255,0.0,0.0,normal
13591,0.0,0,0.04,0.0,SF,1,0.01,0,tcp,0.67,0.0,255,1.0,0,0,242,http,0.0,1.0,0.0,6,0.0,0.0,0.0,198,0,1,23,0.0,0.0,normal
13592,0.0,1,0.01,0.03,SF,1,0.01,0,tcp,1.0,0.0,153,0.81,0,0,1077,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,331,0,1,100,0.0,0.0,normal
13594,0.0,786,1.0,0.78,SF,2,0.0,0,udp,0.0,0.0,2,0.01,0,0,147,other,0.0,1.0,0.0,2,0.0,0.0,0.0,105,0,0,255,0.0,0.0,normal
13595,0.0,0,0.04,0.0,SF,11,0.04,0,tcp,0.0,0.0,255,1.0,0,0,237,http,0.0,1.0,0.0,11,0.0,0.0,0.0,4428,0,1,23,0.0,0.0,normal
13596,0.2,0,0.0,0.0,SF,5,0.0,0,tcp,0.0,0.0,255,1.0,0,0,343,http,0.0,1.0,0.0,5,0.0,0.0,0.2,4154,0,1,255,0.0,0.0,normal
13597,0.0,8337,0.88,0.65,SF,2,0.0,0,udp,0.0,0.0,2,0.01,0,0,147,other,0.0,1.0,0.0,2,0.0,0.0,0.0,105,0,0,255,0.0,0.0,normal
13598,0.0,0,0.06,0.22,SF,1,0.06,0,tcp,0.0,0.0,33,0.78,0,0,715,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,329,0,1,18,0.0,0.0,normal
13599,0.0,0,0.0,0.0,SF,12,0.0,0,tcp,0.0,0.0,255,1.0,0,0,202,http,0.0,1.0,0.0,12,0.0,0.0,0.0,4768,0,1,255,0.0,0.0,normal
13600,0.0,0,0.01,0.0,SF,10,0.02,0,tcp,0.0,0.0,255,1.0,0,0,242,http,0.0,1.0,0.0,10,0.0,0.0,0.0,3189,0,1,90,0.0,0.0,normal
13601,0.0,0,0.01,0.0,SF,2,0.02,0,tcp,0.5,0.01,255,1.0,0,0,142,http,0.01,1.0,0.0,4,0.0,0.0,0.0,26866,0,1,111,0.0,0.0,normal
13602,0.0,0,0.01,0.0,REJ,1,0.15,0,tcp,0.0,0.0,255,1.0,0,0,0,http,0.0,1.0,1.0,1,0.6,1.0,0.0,0,0,0,125,0.22,0.0,normal
13604,0.0,0,0.14,0.01,SF,1,0.05,0,tcp,0.0,0.0,38,0.14,0,0,425,ftp_data,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,227,0.0,0.0,normal
13606,0.0,0,0.0,0.0,SF,27,0.0,0,tcp,0.09,0.0,255,1.0,0,0,229,http,0.0,1.0,0.0,34,0.0,0.0,0.0,861,0,1,255,0.0,0.0,normal
13607,0.0,0,0.01,0.0,SF,1,0.03,0,tcp,0.0,0.0,255,1.0,0,0,186,http,0.0,1.0,0.0,1,0.0,0.0,0.0,619,0,1,72,0.0,0.0,normal
13610,0.0,28,0.02,0.12,SF,1,0.0,30,tcp,0.0,0.0,12,0.23,0,0,1495,ftp,0.0,1.0,0.0,1,0.0,0.0,0.0,4152,1,1,52,0.0,0.0,normal
13611,0.0,0,0.88,0.02,SF,62,0.01,0,udp,0.01,0.0,200,0.88,0,0,44,domain_u,0.0,1.0,0.0,277,0.0,0.0,0.0,128,0,0,120,0.09,0.0,normal
13612,0.0,3,0.01,0.03,SF,1,0.01,0,tcp,0.0,0.0,157,0.69,0,0,1649,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,336,0,1,114,0.0,0.0,normal
13613,0.0,13,0.0,0.01,SF,5,0.0,0,udp,0.0,0.0,244,0.96,0,0,42,domain_u,0.0,1.0,0.0,5,0.0,0.0,0.0,42,0,0,255,0.0,0.0,normal
13614,0.0,0,0.01,0.0,SF,16,0.02,0,tcp,0.12,0.0,255,1.0,0,0,201,http,0.0,1.0,0.0,17,0.0,0.0,0.0,543,0,1,174,0.0,0.0,normal
13615,0.0,0,0.0,0.0,SF,141,0.0,0,udp,0.01,0.0,255,1.0,0,0,42,domain_u,0.0,1.0,0.0,221,0.0,0.0,0.0,108,0,0,255,0.0,0.0,normal
13616,0.0,21,0.0,0.03,SF,1,0.0,4,tcp,0.0,0.0,48,0.2,0,0,249,ftp,0.01,1.0,0.0,1,0.0,0.0,0.0,774,1,1,237,0.0,0.0,normal
13618,0.0,0,0.16,0.03,SF,8,0.02,0,tcp,0.2,0.0,101,0.16,0,0,5336,ftp_data,0.0,1.0,0.0,10,0.0,0.0,0.0,0,0,1,114,0.0,0.0,normal
13619,0.0,0,0.0,0.0,SF,121,0.0,0,udp,0.01,0.0,255,1.0,0,0,44,domain_u,0.0,1.0,0.0,201,0.0,0.0,0.0,132,0,0,255,0.0,0.0,normal
13621,0.0,0,0.0,0.0,SF,8,0.01,0,tcp,0.0,0.0,255,1.0,0,0,338,http,0.0,1.0,0.0,8,0.0,0.0,0.0,11868,0,1,206,0.0,0.0,normal
13622,0.0,0,0.02,0.0,SF,4,0.1,0,tcp,0.0,0.0,255,1.0,0,0,331,http,0.0,1.0,0.0,4,0.8,0.0,0.0,2512,0,1,48,0.92,0.0,normal
13623,0.0,0,0.0,0.01,SF,9,0.0,0,udp,0.12,0.0,254,1.0,0,0,42,domain_u,0.0,1.0,0.0,16,0.0,0.0,0.0,42,0,0,255,0.0,0.0,normal
13624,0.0,0,0.0,0.0,SF,3,0.0,0,tcp,0.6,0.0,219,1.0,0,0,285,http,0.0,1.0,0.0,5,0.0,0.0,0.0,12884,0,1,219,0.0,0.0,normal
13625,0.0,0,0.01,0.06,SF,1,0.02,0,tcp,0.0,0.0,124,0.71,0,0,1187,smtp,0.01,1.0,0.0,1,0.0,0.0,0.0,411,0,1,94,0.0,0.0,normal
13626,0.0,0,0.0,0.0,SF,7,0.0,0,tcp,0.0,0.0,255,1.0,0,0,227,http,0.0,1.0,0.0,7,0.0,0.0,0.0,498,0,1,255,0.0,0.0,normal
13627,0.0,0,0.01,0.0,REJ,1,0.02,0,tcp,0.0,0.0,255,1.0,0,0,0,http,0.0,1.0,1.0,1,0.35,1.0,0.0,0,0,0,196,0.17,0.0,normal
13628,0.0,0,1.0,0.0,SF,1,0.44,0,icmp,0.0,0.0,123,1.0,0,0,30,eco_i,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,17,0.0,0.0,normal
13629,0.0,0,0.14,0.0,SF,1,0.08,0,tcp,0.0,0.0,25,1.0,0,0,185,http,0.0,1.0,0.0,1,0.0,0.0,0.0,7225,0,1,7,0.0,0.0,normal
13630,0.0,0,0.01,0.0,SF,14,0.01,0,tcp,0.17,0.0,255,1.0,0,0,239,http,0.0,1.0,0.0,24,0.0,0.0,0.0,546,0,1,141,0.0,0.0,normal
13631,0.0,0,0.0,0.0,SF,4,0.0,0,tcp,0.0,0.0,255,1.0,0,0,318,http,0.0,1.0,0.0,4,0.0,0.0,0.0,8075,0,1,255,0.0,0.0,normal
13632,0.0,0,0.33,0.0,SF,1,0.01,0,tcp,0.0,0.0,255,1.0,0,0,194,http,0.33,1.0,0.0,1,0.0,0.0,0.0,4218,0,1,3,0.0,0.0,normal
13633,0.25,0,0.25,0.0,SF,4,0.04,0,tcp,0.33,0.0,255,1.0,0,0,328,http,0.25,1.0,0.0,6,0.0,0.0,0.17,2701,0,1,4,0.0,0.0,normal
13634,0.0,0,0.01,0.0,SF,16,0.01,0,tcp,0.0,0.0,255,1.0,0,0,333,http,0.0,1.0,0.0,16,0.0,0.0,0.0,1384,0,1,164,0.0,0.0,normal
13635,0.0,0,0.0,0.01,SF,196,0.0,0,udp,0.0,0.0,236,0.93,0,0,45,domain_u,0.0,1.0,0.0,196,0.0,0.0,0.0,74,0,0,255,0.0,0.0,normal
13636,0.0,0,0.0,0.0,SF,13,0.0,0,tcp,0.17,0.0,255,1.0,0,0,417,http,0.0,1.0,0.0,18,0.0,0.0,0.0,7339,0,1,255,0.0,0.0,normal
13638,0.0,0,0.0,0.01,SF,71,0.0,0,udp,0.01,0.0,211,0.83,0,0,44,domain_u,0.0,1.0,0.0,149,0.0,0.0,0.0,73,0,0,255,0.0,0.0,normal
13639,0.0,0,0.01,0.0,SF,39,0.02,0,tcp,0.0,0.0,255,1.0,0,0,303,http,0.0,1.0,0.0,39,0.0,0.0,0.0,622,0,1,114,0.0,0.0,normal
13640,0.0,0,0.01,0.0,SF,10,0.02,0,tcp,0.18,0.01,255,1.0,0,0,257,http,0.01,1.0,0.0,11,0.0,0.0,0.0,125015,0,1,179,0.0,0.0,normal
13641,0.0,0,0.0,0.0,SF,4,0.0,0,tcp,0.29,0.0,255,1.0,0,0,357,http,0.0,1.0,0.0,7,0.0,0.0,0.0,2547,0,1,255,0.0,0.0,normal
13642,0.0,0,0.0,0.0,SF,9,0.0,0,tcp,0.0,0.0,255,1.0,0,0,328,http,0.0,1.0,0.0,9,0.0,0.0,0.0,294,0,1,255,0.0,0.0,normal
13644,0.0,0,0.0,0.01,SF,73,0.0,0,udp,0.01,0.0,254,1.0,0,0,44,domain_u,0.0,1.0,0.0,153,0.0,0.0,0.0,139,0,0,255,0.0,0.0,normal
13645,0.0,0,0.03,0.0,SF,1,0.03,0,tcp,0.0,0.0,255,1.0,0,0,271,http,0.0,1.0,0.0,1,0.01,0.0,0.0,10615,0,1,31,0.0,0.0,normal
13646,0.0,10,0.01,0.03,SF,1,0.29,0,tcp,0.0,0.0,7,0.03,0,0,6,finger,0.0,1.0,0.0,1,0.0,0.0,0.0,139,0,0,111,0.0,0.0,normal
13647,0.0,2,0.14,0.29,SF,1,0.02,0,tcp,0.0,0.01,156,0.71,0,0,798,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,330,0,1,7,0.0,0.0,normal
13648,0.0,1,0.03,0.05,SF,1,0.02,0,tcp,1.0,0.0,174,0.97,0,0,696,smtp,0.0,1.0,0.0,3,0.0,0.0,0.0,363,0,1,39,0.0,0.0,normal
13649,0.0,0,0.02,0.0,SF,6,0.02,0,tcp,0.0,0.0,255,1.0,0,0,349,http,0.0,1.0,0.0,6,0.01,0.0,0.0,2578,0,1,42,0.0,0.0,normal
13650,0.25,0,0.25,0.0,SF,4,0.01,0,tcp,0.11,0.0,255,1.0,0,0,231,http,0.25,1.0,0.0,18,0.0,0.0,0.06,2842,0,1,4,0.0,0.0,normal
13651,0.0,2,0.01,0.04,SF,1,0.05,0,tcp,1.0,0.0,44,0.14,0,0,1544,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,479,0,1,126,0.79,0.0,normal
13652,0.0,0,0.0,0.0,SF,104,0.0,0,udp,0.0,0.0,255,1.0,0,0,46,domain_u,0.0,1.0,0.0,104,0.0,0.0,0.0,46,0,0,255,0.0,0.0,normal
13654,0.0,0,0.08,0.0,SF,12,0.04,0,tcp,0.0,0.0,255,1.0,0,0,236,http,0.0,1.0,0.0,12,0.0,0.0,0.0,13503,0,1,12,0.0,0.0,normal
13655,0.0,0,0.0,0.0,SF,8,0.0,0,tcp,0.17,0.0,255,1.0,0,0,187,http,0.0,1.0,0.0,12,0.0,0.0,0.0,312,0,1,255,0.0,0.0,normal
13656,0.0,0,0.12,0.04,SF,3,0.06,0,tcp,0.0,0.0,35,0.12,0,0,172,ftp_data,0.01,1.0,0.0,3,0.0,0.0,0.0,0,0,1,189,0.01,0.0,normal
13657,0.0,0,0.25,0.0,SF,4,0.01,0,tcp,0.0,0.0,255,1.0,0,0,198,http,0.0,1.0,0.0,4,0.0,0.0,0.0,1643,0,1,4,0.0,0.0,normal
13658,0.0,0,0.0,0.0,SF,8,0.0,0,tcp,0.0,0.0,255,1.0,0,0,240,http,0.0,1.0,0.0,8,0.0,0.0,0.0,397,0,1,255,0.0,0.0,normal
13659,0.0,0,0.0,0.0,SF,8,0.0,0,tcp,0.0,0.0,255,1.0,0,0,214,http,0.0,1.0,0.0,8,0.0,0.0,0.0,16564,0,1,255,0.0,0.0,normal
13660,0.0,0,0.0,0.0,SF,151,0.0,0,udp,0.01,0.0,255,1.0,0,0,44,domain_u,0.0,1.0,0.0,231,0.0,0.0,0.0,131,0,0,255,0.0,0.0,normal
13661,0.0,0,0.0,0.01,SF,78,0.0,0,udp,0.01,0.0,249,0.98,0,0,43,domain_u,0.0,1.0,0.0,158,0.0,0.0,0.0,129,0,0,255,0.0,0.0,normal
13662,0.0,0,0.01,0.0,SF,2,0.06,0,tcp,0.0,0.0,253,1.0,0,0,313,http,0.0,1.0,0.0,2,0.66,0.0,0.0,406,0,1,156,0.45,0.0,normal
13663,1.0,0,0.01,0.06,S1,1,0.0,0,tcp,0.0,0.22,9,0.1,0,0,5173,telnet,0.02,1.0,0.0,1,0.0,0.0,1.0,7962,0,1,88,0.0,0.0,normal
13664,0.0,2,0.01,0.06,SF,2,0.01,0,tcp,0.0,0.0,189,0.64,0,0,1464,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,336,0,1,108,0.0,0.0,normal
13665,0.0,0,0.03,0.0,SF,33,0.02,0,tcp,0.0,0.0,255,1.0,0,0,227,http,0.0,1.0,0.0,33,0.0,0.0,0.0,327,0,1,33,0.0,0.0,normal
13666,0.0,0,0.0,0.01,SF,55,0.0,0,udp,0.0,0.0,254,1.0,0,0,44,domain_u,0.0,1.0,0.0,55,0.0,0.0,0.0,75,0,0,255,0.0,0.0,normal
13667,0.0,0,0.0,0.0,SF,211,0.0,0,udp,0.0,0.0,255,1.0,0,0,44,domain_u,0.0,1.0,0.0,211,0.0,0.0,0.0,44,0,0,255,0.0,0.0,normal
13668,0.0,0,0.0,0.29,SF,1,0.03,0,tcp,1.0,0.0,64,0.25,0,0,1249,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,303,0,1,247,0.26,0.0,normal
13669,0.0,1,0.01,0.03,SF,1,0.01,0,tcp,1.0,0.0,163,0.62,0,0,737,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,333,0,1,192,0.0,0.0,normal
13670,0.0,0,0.01,0.0,SF,2,0.02,0,tcp,0.57,0.01,255,1.0,0,0,225,http,0.0,1.0,0.0,7,0.0,0.0,0.14,2599,0,1,111,0.0,0.0,normal
13671,0.0,0,0.0,0.0,SF,9,0.01,0,tcp,0.0,0.0,255,1.0,0,0,288,http,0.0,1.0,0.0,9,0.0,0.0,0.0,1376,0,1,227,0.0,0.0,normal
13672,0.0,0,0.02,0.0,SF,5,0.05,0,tcp,0.0,0.0,255,1.0,0,0,215,http,0.0,1.0,0.0,5,0.0,0.0,0.0,1080,0,1,53,0.0,0.0,normal
13673,0.0,0,0.02,0.0,SF,4,0.01,0,tcp,0.29,0.0,255,1.0,0,0,201,http,0.0,1.0,0.0,7,0.0,0.0,0.0,1263,0,1,64,0.0,0.0,normal
13674,0.0,0,0.01,0.0,SF,4,0.03,0,tcp,0.0,0.0,239,1.0,0,0,343,http,0.01,1.0,0.0,4,0.0,0.0,0.0,12777,0,1,82,0.0,0.0,normal
13675,0.0,0,1.0,0.0,SF,1,0.01,0,tcp,0.0,0.0,255,1.0,0,0,218,http,0.0,1.0,0.0,1,0.01,0.0,0.0,20131,0,1,1,0.0,0.0,normal
13676,0.0,1398,1.0,0.84,SF,1,0.0,0,udp,0.0,0.0,1,0.0,0,0,145,other,0.0,1.0,0.0,1,0.0,0.0,0.0,105,0,0,255,0.0,0.0,normal
13677,0.0,0,0.01,0.0,SF,1,0.02,0,tcp,0.0,0.0,255,1.0,0,0,236,http,0.0,1.0,0.0,1,0.0,0.0,0.0,35147,0,1,134,0.0,0.0,normal
13678,0.0,0,0.0,0.0,SF,10,0.0,0,tcp,0.23,0.0,255,1.0,0,0,268,http,0.0,1.0,0.0,13,0.0,0.0,0.0,2974,0,1,255,0.0,0.0,normal
13679,0.0,0,0.89,0.01,SF,77,0.01,0,udp,0.01,0.0,200,0.89,0,0,42,domain_u,0.0,1.0,0.0,292,0.0,0.0,0.0,129,0,0,135,0.08,0.0,normal
13680,0.0,0,0.01,0.01,SF,1,0.01,0,tcp,0.0,0.0,242,0.96,0,0,1396,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,335,0,1,198,0.0,0.0,normal
13681,0.0,0,0.1,0.0,SF,10,0.05,0,tcp,0.04,0.0,255,1.0,0,0,316,http,0.0,1.0,0.0,47,0.0,0.0,0.0,1284,0,1,10,0.0,0.0,normal
13682,0.0,0,0.0,0.01,SF,125,0.0,0,udp,0.0,0.0,254,1.0,0,0,42,domain_u,0.0,1.0,0.0,125,0.0,0.0,0.0,74,0,0,255,0.0,0.0,normal
13683,0.0,0,0.02,0.0,SF,1,0.04,0,tcp,0.0,0.0,255,1.0,0,0,315,http,0.02,1.0,0.0,1,0.0,0.0,0.0,5323,0,1,47,0.0,0.0,normal
13684,0.0,0,0.12,0.0,REJ,1,0.21,0,tcp,0.0,0.01,85,1.0,0,0,0,http,0.0,1.0,1.0,1,0.84,1.0,0.0,0,0,0,8,1.0,0.0,normal
13685,0.0,0,0.1,0.0,SF,2,0.04,0,tcp,0.0,0.0,255,1.0,0,0,326,http,0.0,1.0,0.0,2,0.0,0.0,0.0,1380,0,1,10,0.0,0.0,normal
13686,0.0,0,0.0,0.0,SF,4,0.0,0,tcp,0.0,0.0,255,1.0,0,0,210,http,0.0,1.0,0.0,4,0.0,0.0,0.0,626,0,1,255,0.0,0.0,normal
13687,0.0,0,0.01,0.0,SF,12,0.0,0,tcp,0.0,0.0,255,1.0,0,0,241,http,0.0,1.0,0.0,12,0.0,0.0,0.0,2631,0,1,255,0.0,0.0,normal
13688,0.0,15,0.01,0.06,SF,1,0.02,0,tcp,0.0,0.12,129,0.55,0,0,12715,smtp,0.0,1.0,0.0,1,0.0,0.0,0.0,1459,0,1,67,0.0,0.0,normal
13689,0.0,0,0.0,0.01,SF,199,0.0,0,udp,0.0,0.0,251,0.98,0,0,44,domain_u,0.0,1.0,0.0,199,0.0,0.0,0.0,130,0,0,255,0.0,0.0,normal
13690,0.0,0,0.09,0.0,SF,11,0.05,0,tcp,0.17,0.0,255,1.0,0,0,332,http,0.0,1.0,0.0,12,0.0,0.0,0.0,254,0,1,11,0.0,0.0,normal
13691,0.0,0,1.0,0.0,SF,1,0.19,0,icmp,0.0,0.0,131,1.0,0,0,30,eco_i,0.0,1.0,0.0,1,0.0,0.0,0.0,0,0,0,84,0.0,0.0,normal
13692,0.0,0,0.06,0.0,SF,4,0.04,0,tcp,0.33,0.01,255,1.0,0,0,252,http,0.06,1.0,0.0,6,0.0,0.0,0.0,331,0,1,17,0.0,0.0,normal
13693,0.0,0,0.03,0.0,SF,3,0.07,0,tcp,0.0,0.0,255,1.0,0,0,214,http,0.0,1.0,0.0,3,0.0,0.0,0.0,21815,0,1,31,0.0,0.0,normal
13694,0.0,0,0.0,0.0,SF,32,0.0,0,tcp,0.1,0.0,255,1.0,0,0,232,http,0.0,1.0,0.0,42,0.0,0.0,0.0,347,0,1,255,0.0,0.0,normal
13695,0.0,0,0.0,0.01,SF,70,0.0,0,udp,0.01,0.0,237,0.93,0,0,45,domain_u,0.0,1.0,0.0,148,0.0,0.0,0.0,127,0,0,255,0.0,0.0,normal
13696,0.0,0,0.0,0.0,SF,17,0.0,0,tcp,0.0,0.0,255,1.0,0,0,225,http,0.0,1.0,0.0,17,0.01,0.0,0.0,2445,0,1,255,0.01,0.0,normal
13697,0.0,4,0.01,0.03,REJ,1,0.0,0,tcp,0.0,0.0,144,0.82,0,0,0,http,0.0,1.0,1.0,1,1.0,1.0,0.0,0,0,0,176,0.82,0.0,normal
13698,0.0,0,0.0,0.0,SF,109,0.0,0,udp,0.02,0.0,255,1.0,0,0,45,domain_u,0.0,1.0,0.0,170,0.0,0.0,0.0,135,0,0,255,0.0,0.0,normal
13699,0.0,0,0.0,0.0,SF,18,0.01,0,tcp,0.0,0.0,255,1.0,0,0,234,http,0.0,1.0,0.0,18,0.0,0.0,0.0,1580,0,1,217,0.0,0.0,normal
13703,0.0,0,0.0,0.0,SF,25,0.0,0,tcp,0.0,0.0,255,1.0,0,0,333,http,0.0,1.0,0.0,25,0.0,0.0,0.0,2019,0,1,255,0.0,0.0,normal
13704,0.0,0,0.12,0.05,SF,2,0.0,0,tcp,0.0,0.0,30,0.12,0,0,15722,ftp_data,0.48,1.0,0.0,2,0.0,0.0,0.0,0,0,1,255,0.02,0.0,normal
13705,0.0,0,0.01,0.0,SF,3,0.04,0,tcp,0.16,0.0,255,1.0,0,0,324,http,0.0,1.0,0.0,19,0.0,0.0,0.0,3461,0,1,101,0.0,0.0,normal
13706,0.0,0,0.0,0.0,SF,3,0.0,0,tcp,0.5,0.0,255,1.0,0,0,214,http,0.0,1.0,0.0,4,0.0,0.0,0.0,1651,0,1,255,0.0,0.0,normal
13707,0.0,7,0.0,0.02,SF,1,0.0,0,tcp,1.0,0.0,206,0.81,0,0,1804,smtp,0.0,1.0,0.0,2,0.0,0.0,0.0,364,0,1,254,0.0,0.0,normal
13708,0.0,0,0.0,0.0,SF,6,0.01,0,tcp,0.0,0.0,255,1.0,0,0,159,http,0.0,1.0,0.0,6,0.0,0.0,0.0,8391,0,1,212,0.0,0.0,normal
